,StockCode
120490,22889
120491,22889
120492,35924
120493,35924
120494,35924
120495,84279B
120496,84279B
120497,84279B
120498,84279B
120499,84279B
120500,84279B
120501,84279B
120502,84849B
120503,84849B
120504,21624
120505,21624
120506,21624
120507,21624
120508,84356
120509,84356
120510,84356
120511,84356
120512,84356
120513,17107D
120514,35004C
120515,35004C
120516,35004C
120517,35004C
120518,20967
120519,20967
120520,21784
120521,21784
120522,21784
120523,21784
120524,21784
120525,21784
120526,21784
120527,21784
120528,21609
120529,21613
120530,21636
120531,22783
120532,22783
120533,22783
120534,22783
120535,22783
120536,22783
120537,22783
120538,22783
120539,22783
120540,22783
120541,22783
120542,22783
120543,22783
120544,22783
120545,22783
120546,22783
120547,22783
120548,22783
120549,22760
120550,22760
120551,22760
120552,22760
120553,22760
120554,22760
120555,22760
120556,22760
120557,22760
120558,22760
120559,22760
120560,21717
120561,84801A
120562,22777
120563,22777
120564,22777
120565,22777
120566,22777
120567,22777
120568,22777
120569,72802B
120570,72802B
120571,72802B
120572,22827
120573,22827
120574,22827
120575,22827
120576,22827
120577,22827
120578,22827
120579,22827
120580,22827
120581,22827
120582,22827
120583,22827
120584,22827
120585,22827
120586,22827
120587,22827
120588,22827
120589,22827
120590,22827
120591,22827
120592,22827
120593,22827
120594,22827
120595,22827
120596,22827
120597,22827
120598,22827
120599,22827
120600,22827
120601,22827
120602,22827
120603,22827
120604,22827
120605,22827
120606,22827
120607,22827
120608,22827
120609,22827
120610,22827
120611,22827
120612,22827
120613,22827
120614,22827
120615,22827
120616,22827
120617,22827
120618,22827
120619,22827
120620,22827
120621,22827
120622,22827
120623,22827
120624,22827
120625,22827
120626,22827
120627,22827
120628,22827
120629,22827
120630,22827
120631,22827
120632,22827
120633,22827
120634,22827
120635,22827
120636,22827
120637,22827
120638,22827
120639,22827
120640,22827
120641,22827
120642,22827
120643,22827
120644,22827
120645,22827
120646,22827
120647,22827
120648,22827
120649,22827
120650,22827
120651,22827
120652,22827
120653,22827
120654,22827
120655,22827
120656,22827
120657,22827
120658,22827
120659,22827
120660,22827
120661,22827
120662,22827
120663,22827
120664,22827
120665,22827
120666,22827
120667,22827
120668,22827
120669,22827
120670,22827
120671,22827
120672,22827
120673,22827
120674,22827
120675,22827
120676,22827
120677,22827
120678,22827
120679,22827
120680,22827
120681,22827
120682,22827
120683,22827
120684,22827
120685,22827
120686,22827
120687,22827
120688,22827
120689,22827
120690,22827
120691,22827
120692,22827
120693,22827
120694,22827
120695,22827
120696,22827
120697,22827
120698,22827
120699,22827
120700,22827
120701,22827
120702,22827
120703,22827
120704,22827
120705,22827
120706,22827
120707,22827
120708,22827
120709,22827
120710,22827
120711,22827
120712,22827
120713,22827
120714,22827
120715,22827
120716,22827
120717,22827
120718,22827
120719,22827
120720,22827
120721,22827
120722,22827
120723,22827
120724,22827
120725,22827
120726,22827
120727,22827
120728,22827
120729,22827
120730,22827
120731,22827
120732,22827
120733,22827
120734,22827
120735,22827
120736,85170D
120737,85170C
120738,22824
120739,22824
120740,22824
120741,22824
120742,22824
120743,22824
120744,22824
120745,22824
120746,22824
120747,22824
120748,22824
120749,22824
120750,22824
120751,22824
120752,22824
120753,22824
120754,22824
120755,22824
120756,22824
120757,22824
120758,22824
120759,22824
120760,22824
120761,22824
120762,22824
120763,22824
120764,22824
120765,22824
120766,22824
120767,22824
120768,22824
120769,22824
120770,22824
120771,22824
120772,22215
120773,22215
120774,22215
120775,22215
120776,22215
120777,22215
120778,22215
120779,22459
120780,22458
120781,21696
120782,21693
120783,21537
120784,21537
120785,21537
120786,22073
120787,22073
120788,21537
120789,21537
120790,21537
120791,22085
120792,35004C
120793,35004C
120794,35004C
120795,35004C
120796,22281
120797,22281
120798,22281
120799,22281
120800,22808
120801,21717
120802,22702
120803,21624
120804,21624
120805,21624
120806,21624
120807,22220
120808,22220
120809,22220
120810,22220
120811,22220
120812,22220
120813,22220
120814,22220
120815,22788
120816,22788
120817,22788
120818,22788
120819,22788
120820,22788
120821,22788
120822,22788
120823,22525
120824,22525
120825,85114a
120826,85114a
120827,22799
120828,22799
120829,22799
120830,22799
120831,22799
120832,22799
120833,22799
120834,22062
120835,85036B
120836,85036B
120837,85036B
120838,85036A
120839,85036A
120840,85036A
120841,85036C
120842,85036C
120843,85036C
120844,22655
120845,22655
120846,22655
120847,22655
120848,22655
120849,22655
120850,22655
120851,22655
120852,22655
120853,22655
120854,22655
120855,22655
120856,22655
120857,22655
120858,22655
120859,22655
120860,22655
120861,22655
120862,22655
120863,22655
120864,22655
120865,22655
120866,22655
120867,22655
120868,22655
120869,22655
120870,22655
120871,22655
120872,22655
120873,22655
120874,22655
120875,22655
120876,22655
120877,22655
120878,22655
120879,22655
120880,22655
120881,22655
120882,22655
120883,22655
120884,22655
120885,22655
120886,22655
120887,22655
120888,22655
120889,22655
120890,22655
120891,22655
120892,22655
120893,22655
120894,22655
120895,22655
120896,22655
120897,22655
120898,22655
120899,22655
120900,22655
120901,22655
120902,22655
120903,22655
120904,22655
120905,22655
120906,22655
120907,22655
120908,22655
120909,22655
120910,22655
120911,22655
120912,22655
120913,22655
120914,22655
120915,22655
120916,22655
120917,22655
120918,22655
120919,22655
120920,22655
120921,22655
120922,22655
120923,22655
120924,22655
120925,22655
120926,22655
120927,22655
120928,22655
120929,22655
120930,22655
120931,22655
120932,22655
120933,22655
120934,22655
120935,22655
120936,22655
120937,22655
120938,22655
120939,22655
120940,22655
120941,22655
120942,22655
120943,22655
120944,22655
120945,22655
120946,22655
120947,22655
120948,22655
120949,22655
120950,22655
120951,22655
120952,22655
120953,22655
120954,22655
120955,22655
120956,22655
120957,22655
120958,22655
120959,22655
120960,22655
120961,22655
120962,22655
120963,22655
120964,22655
120965,22655
120966,22655
120967,22655
120968,22655
120969,22655
120970,22655
120971,22655
120972,22655
120973,22655
120974,22655
120975,22655
120976,22655
120977,22655
120978,22655
120979,22655
120980,22655
120981,22655
120982,22655
120983,22655
120984,22655
120985,22655
120986,22655
120987,22655
120988,22655
120989,22655
120990,22655
120991,22655
120992,22655
120993,22655
120994,22655
120995,22655
120996,22655
120997,22655
120998,22655
120999,22655
121000,22655
121001,22655
121002,22655
121003,22655
121004,22655
121005,22655
121006,22655
121007,22655
121008,22655
121009,22655
121010,22655
121011,22655
121012,22655
121013,22655
121014,22655
121015,22655
121016,22655
121017,22655
121018,22655
121019,22655
121020,22655
121021,22655
121022,22655
121023,22655
121024,22655
121025,22655
121026,22655
121027,22655
121028,22655
121029,22655
121030,22655
121031,22655
121032,22655
121033,22655
121034,22655
121035,22655
121036,22655
121037,22655
121038,22655
121039,22655
121040,22655
121041,22655
121042,22655
121043,22655
121044,22655
121045,22655
121046,22655
121047,22655
121048,22655
121049,22655
121050,22655
121051,22655
121052,22655
121053,22655
121054,22655
121055,22655
121056,22655
121057,22655
121058,22655
121059,22655
121060,22655
121061,22655
121062,22655
121063,22655
121064,22655
121065,22655
121066,22655
121067,22655
121068,22655
121069,22655
121070,22655
121071,22655
121072,22655
121073,22655
121074,22655
121075,22655
121076,22655
121077,22655
121078,22655
121079,22655
121080,22655
121081,22655
121082,22655
121083,22655
121084,22655
121085,22655
121086,22655
121087,22655
121088,22655
121089,22655
121090,22655
121091,22655
121092,22655
121093,22655
121094,22655
121095,22655
121096,22655
121097,22655
121098,22655
121099,22655
121100,22655
121101,22655
121102,22655
121103,22655
121104,22655
121105,22655
121106,22655
121107,22655
121108,22655
121109,22655
121110,22655
121111,22655
121112,22655
121113,22655
121114,22655
121115,22655
121116,22655
121117,22655
121118,22655
121119,22655
121120,22655
121121,22655
121122,22655
121123,22655
121124,22655
121125,22655
121126,22655
121127,22655
121128,22655
121129,22655
121130,22655
121131,22655
121132,22655
121133,22655
121134,22655
121135,22655
121136,22655
121137,22655
121138,21808
121139,21808
121140,22471
121141,22471
121142,22471
121143,22504
121144,22504
121145,22504
121146,22504
121147,22504
121148,22504
121149,22504
121150,22504
121151,22504
121152,22504
121153,22504
121154,22504
121155,22504
121156,22504
121157,22504
121158,22504
121159,22504
121160,22504
121161,22504
121162,22504
121163,22504
121164,22504
121165,22504
121166,22504
121167,22504
121168,22504
121169,22504
121170,22504
121171,22513
121172,22513
121173,21708
121174,21708
121175,21708
121176,22353
121177,22934
121178,22934
121179,35922
121180,35922
121181,35922
121182,84997A
121183,84997A
121184,84997A
121185,84997C
121186,84997C
121187,84997C
121188,22472
121189,22472
121190,22472
121191,85124B
121192,85124C
121193,20830
121194,22913
121195,22913
121196,22913
121197,22912
121198,22912
121199,22912
121200,84509B
121201,84509B
121202,84509C
121203,84509C
121204,21204
121205,21204
121206,21397
121207,21397
121208,22106
121209,22106
121210,22106
121211,22934
121212,22934
121213,22934
121214,22934
121215,71270
121216,22220
121217,22220
121218,22220
121219,22220
121220,22220
121221,22220
121222,22220
121223,22220
121224,22220
121225,22220
121226,22220
121227,22220
121228,22220
121229,22220
121230,22220
121231,22220
121232,22220
121233,22220
121234,22287
121235,22287
121236,22288
121237,22289
121238,84459B
121239,84459B
121240,84569B
121241,85129D
121242,90164B
121243,90164B
121244,90164B
121245,90164B
121246,90164B
121247,90164B
121248,90202D
121249,22660
121250,22660
121251,22660
121252,22660
121253,22660
121254,22660
121255,22660
121256,22660
121257,22660
121258,22660
121259,22660
121260,22660
121261,22660
121262,20653
121263,21001
121264,21001
121265,21001
121266,21002
121267,21002
121268,21143
121269,21143
121270,21143
121271,22272
121272,22828
121273,22828
121274,22828
121275,22828
121276,22828
121277,22828
121278,22828
121279,22828
121280,22828
121281,22828
121282,22828
121283,22828
121284,22828
121285,22828
121286,22828
121287,22828
121288,22828
121289,22828
121290,22828
121291,22828
121292,22828
121293,22828
121294,22828
121295,22828
121296,22828
121297,22828
121298,22828
121299,22828
121300,22828
121301,22828
121302,22828
121303,22828
121304,22828
121305,22828
121306,22828
121307,22828
121308,22828
121309,22828
121310,22828
121311,22828
121312,22828
121313,22828
121314,22828
121315,22828
121316,22828
121317,22828
121318,22828
121319,22828
121320,22828
121321,22828
121322,22828
121323,22828
121324,22828
121325,22828
121326,22828
121327,22828
121328,22828
121329,22828
121330,22828
121331,22828
121332,22828
121333,22828
121334,22828
121335,22828
121336,22828
121337,22828
121338,22828
121339,22828
121340,22828
121341,22828
121342,22828
121343,22828
121344,22828
121345,22828
121346,22828
121347,22828
121348,22828
121349,22828
121350,22828
121351,22828
121352,22828
121353,22828
121354,22828
121355,22828
121356,22828
121357,22828
121358,22828
121359,22828
121360,22828
121361,22828
121362,22828
121363,22828
121364,22828
121365,22828
121366,22828
121367,22828
121368,22828
121369,22828
121370,22828
121371,22828
121372,22828
121373,22828
121374,22828
121375,22828
121376,22828
121377,22828
121378,22828
121379,22828
121380,22828
121381,22828
121382,22828
121383,22828
121384,22828
121385,22828
121386,22828
121387,22828
121388,22828
121389,22828
121390,22828
121391,22828
121392,22828
121393,22828
121394,22828
121395,22828
121396,22828
121397,22828
121398,22828
121399,22828
121400,22828
121401,22828
121402,22828
121403,22828
121404,22828
121405,22828
121406,22828
121407,22828
121408,22828
121409,22828
121410,22828
121411,22828
121412,22828
121413,22828
121414,22828
121415,22828
121416,21424
121417,21424
121418,21424
121419,21424
121420,21424
121421,21426
121422,21426
121423,21426
121424,84989a
121425,84997c
121426,84997c
121427,84997c
121428,84997c
121429,84997c
121430,84997c
121431,84997c
121432,84997C
121433,84997C
121434,84997C
121435,20681
121436,20681
121437,20681
121438,20681
121439,20681
121440,20998
121441,20998
121442,20998
121443,20998
121444,21100
121445,21100
121446,21100
121447,21157
121448,21157
121449,21157
121450,84997a
121451,84997a
121452,84997a
121453,84997a
121454,84997a
121455,84997a
121456,84997a
121457,22471
121458,22471
121459,22471
121460,22832
121461,22832
121462,22832
121463,22832
121464,22832
121465,22832
121466,22832
121467,22832
121468,22832
121469,37444A
121470,85205B
121471,84997A
121472,84997A
121473,84997A
121474,85232B
121475,85232B
121476,85232B
121477,85232B
121478,85232B
121479,85232B
121480,85232B
121481,85232B
121482,85232B
121483,21462
121484,21462
121485,21462
121486,21462
121487,21462
121488,90185D
121489,90185D
121490,90185D
121491,22878
121492,85045
121493,85045
121494,85045
121495,22770
121496,22770
121497,22770
121498,22770
121499,22770
121500,22770
121501,22770
121502,22770
121503,22770
121504,22770
121505,22770
121506,22770
121507,22770
121508,85232D
121509,85232D
121510,85232D
121511,22281
121512,22281
121513,22281
121514,22281
121515,22060
121516,22060
121517,22060
121518,22060
121519,22060
121520,22060
121521,22060
121522,22060
121523,22519
121524,22518
121525,22526
121526,22526
121527,22526
121528,22526
121529,22526
121530,22526
121531,22526
121532,22526
121533,22526
121534,22526
121535,22526
121536,90055
121537,90064B
121538,90064B
121539,90011B
121540,90064A
121541,90064A
121542,90063A
121543,90063A
121544,90063A
121545,90063A
121546,90063A
121547,90063A
121548,90063A
121549,90063B
121550,90063B
121551,90063B
121552,90063B
121553,90063B
121554,90063B
121555,90063B
121556,90180A
121557,90180A
121558,90180A
121559,90180A
121560,90180A
121561,90180A
121562,90180A
121563,90180A
121564,90147
121565,90147
121566,90147
121567,90147
121568,90147
121569,90147
121570,90147
121571,90147
121572,21735
121573,21735
121574,21735
121575,21735
121576,21735
121577,21735
121578,21735
121579,21735
121580,21735
121581,22176
121582,84840
121583,84840
121584,84840
121585,84840
121586,84840
121587,84840
121588,84840
121589,22934
121590,85205B
121591,21808
121592,21808
121593,21609
121594,85035A
121595,85035A
121596,85035A
121597,22518
121598,22760
121599,22760
121600,22760
121601,22760
121602,22760
121603,22760
121604,22760
121605,22760
121606,22760
121607,22760
121608,22760
121609,21317
121610,21317
121611,21317
121612,21317
121613,21317
121614,21317
121615,21317
121616,21317
121617,22863
121618,22168
121619,22168
121620,22168
121621,22168
121622,22168
121623,22168
121624,22168
121625,22071
121626,22071
121627,79071B
121628,84279B
121629,84279B
121630,84789
121631,84789
121632,85232A
121633,85232A
121634,85232A
121635,85104
121636,21324
121637,44236
121638,44236
121639,44236
121640,71038
121641,71038
121642,71038
121643,71038
121644,51008
121645,51008
121646,21465
121647,21465
121648,21467
121649,21467
121650,22825
121651,22825
121652,22825
121653,22825
121654,22825
121655,22825
121656,22496
